SteamAppid,Description,Type,Name,Publishers,Developers,isFree,InterfaceLanguages,FullAudioLanguages,SubtitlesLanguages,Windows,Mac,Linux,Date,ComingSoon,Currency,DiscountPercent,InitialFormatted,FinalFormatted
37290,"¿Te sientes abrumado por tu trabajo? ¿Realizas obedientemente tus quehaceres diarios pero te sientes estresado por el esfuerzo sistemático de tu rutina? Entra en el mundo de Zenerchi, un nuevo juego que da un tranquilo giro al clásico tres en raya.",game,Zenerchi®,PlayFirst,Red Rocket Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,12 AGO 2009,false,,0,ARS 0.00,
37370,Bienvenido al mundo de TriJinx – ¡un puzle de acción con un inesperado giro! ¡Nos encontramos en Egipto en el año 1935 y estás atrapada en la tumba de Triclops! ¿Puedes superar esta trampa triangular? Conecta triángulos y despeja los colores para ayudar a Kristine Kross a encontrar a su padre desaparecido y a escapar con él.,game,TriJinx: A Kristine Kross Mystery™,PlayFirst,PlayFirst,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37320,The Nightshift Code es una aventura de objetos ocultos que conduce a los jugadores a misteriosos y en ocasiones peligrosos viajes desde el Museo de Historia Antigua de Chicago hasta lugares secretos en las Islas Griegas.,game,The Nightshift Code™,PlayFirst,PlayFirst,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37310,"¡Algo no cuadra en DinerTown&trade;! Ayuda a Bernie el Ratón de Biblioteca a convertirse en un ""detective de verdad"" buscando pistas vitales sobre importantes misterios como ""¿quién ha clavado su dedo en todos los donuts de gelatina?"" y ""¿quién ha estado de fiesta como un loco con los animales del zoo?",game,DinerTown Detective Agency™,PlayFirst,Absolutist Ltd.,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37340,"Mientras practica el jogging, Jo observa cómo sus conciudadanos de DinerTown&reg; engullen hamburguesas dobles de bacon en Flo's Diner unos pocos días antes de la competición anual de tiro de cuerda. Horrorizada, les ruega que dejen de comer cuanto antes dado el riesgo de perder con los Meatropolis Mashers, pero, ay, ignoran sus...",game,Fitness Dash™,PlayFirst,Sarbakan,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37360,"En Mahjong Roadshow, deberás de abrirte camino desde los mercadillos de jardín hasta el edificio de subastas para buscar antigüedades de valor incalculable! ¡No dejes ninguna ficha boca abajo mientras escudriñas habitaciones repletas de útiles del día a día hasta que encuentres los objetos más valiosos del planeta!",game,Mahjong Roadshow™,PlayFirst,PlayFirst,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37390,"Mientras paseas de regreso a casa con un grupo de amigos, descubres un misterioso haz de luz que procede de un inesperado eclipse solar. ¡La luz te conduce a un antiguo lugar astrológico que de repente os transporta a todos a un extraño mundo!",game,Gemini Lost™,PlayFirst,PlayFirst,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,6 MAY 2010,false,,0,ARS 0.00,
37800,"Descubre una nueva dimensión de la diversión en el puzle de acción QuantZ para PC; una aventura fabulosa que va más allá de los géneros Puzle de Acción, Conecta 3 y Destruir Bolas. La mecánica de juego es simple aunque adictiva: tienes el poder de controlar un cubo con tu ratón y lanzar sobre su superficie.",game,Quantz,Gamerizon,Gamerizon,false,"Inglés, Francés, Alemán, Italiano, Japonés, Ruso, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Japonés, Ruso, Español de España",true,true,false,3 SEP 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
37500,"¡En Magnetis™ todo depende de la atracción! Conecta los imanes para crear explosiones eléctricas. ¡La resolución de este frenético puzle necesitará decisiones rápidas y anticipación, preparando las conexiones por adelantado para generar masivas reacciones en cadena que te proporcionen la mayor cantidad de puntos!",game,Magnetis ,Yullaby,Yullaby,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,5 NOV 2009,false,,0,ARS 0.00,
37400,"Ben There, Dan That! y Time Gentlemen, Please! son un par de aventuras animadas estilo 'apunta y pulsa'. Prepárate para reírte con ganas, siéntate, relájate y ponte a resolver puzles mientras disfrutas de unos diálogos realmente divertidos. ¡Es como un libro, pero mejor!",game,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",Size Five Games,Size Five Games,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,25 AGO 2009,false,ARS,0,ARS 67.99,"ARS$ 67,99"
37600,"A short, surprising, toy-like puzzle game.",game,Windosill,Vectorpark,Vectorpark,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,25 SEP 2009,false,ARS,0,ARS 249.00,"ARS$ 249,00"
37960,"¡Incluye los tres primeros títulos de la aventura definitiva de conexión de joyas, Jewel Quest! Rupert y Emma han sentado la cabeza y han abierto un museo para mostrar sus muchos artefactos. Mientras jugaba con un misterioso tablero de joyas, su hija abre sin pretenderlo un compartimento secreto.",game,Jewel Quest Pack,iWin,iWin,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,24 AGO 2009,false,ARS,0,ARS 224.99,"ARS$ 224,99"
38000,"¡Incluye las tres primeras entregas de Mahjong Quest, el cuento épico de emparejar fichas! ¿Qué significa felicidad? Tú eres Kwazi. Desde tus orígenes tras un misterioso nacimiento en un monasterio ubicado en la cima de una montaña hasta tu arrugada vejez, deberás utilizar las antiguas fichas de Mah Jong de tu abuelo para resolver una...",game,Mahjong Quest Collection,iWin,iWin,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,24 AGO 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38080,"¡Dispara el mercado inmobiliario construyendo, comprando y vendiendo casas en el nuevo juego de estrategia Build-a-lot! Puedes renovar casas para conseguir dinero rápido o sentarte y observar cómo tus ingresos por alquiler crecen sin parar.",game,Build-A-Lot,iWin,Hip Soft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38070,"En Coconut Queen, la isla de Lui Lui te invita a disfrutar de los kilómetros de su costa bañada por el sol. Desembarca en su embriagador aroma a flores, y descubre que tú eres la Reina de los Cocos que la isla anhela.",game,Coconut Queen,iWin,iWin,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38100,"¡Build-a-lot 3 es tu pasaporte a la diversión! Viaja por toda Europa para restaurar casas en ruinas, desarrollar servicios y embellecer los barrios con pintorescos monumentos. Las cambiantes necesidades del barrio te mantendrán ocupado - puede que tengas que afrontar la lluvia y la nieve, ocuparte de los vecinos ruidosos, ¡o incluso...",game,Build-A-Lot 3: Passport to Europe,iWin,Hip Soft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38090,"¡De nuevo llega el momento de volvernos locos construyendo, comprando y vendiendo casas en Build-a-lot 2: Town of the Year! Hay nuevos pueblos a explorar, nuevos alcaldes que conocer y mucho dinero que ganar cuando emitas tu voto para el ‘Pueblo del Año’.",game,Build-A-Lot 2: Town of the Year,iWin,Hip Soft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38130,"¡No hay nada como pasar un buen rato jugando con las aves en Farm Frenzy 2, la nueva secuela del exitazo de 2007! La diversión no tiene fin mientras cultivas el pasto, alimentas a los pollos, recoges los huevos y llevas tus productos al mercado.",game,Farm Frenzy 2,iWin,Alawar,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,15 FEB 2010,false,ARS,0,ARS 67.99,"ARS$ 67,99"
38140,"¡Uníos amantes de la pizza! ¡Ha llegado el momento de regresar a la granja para crear vuestra comida favorita! Deberás empezar plantando pasto, alimentando a los animales y recogiendo la producción. ¡A continuación deberás convertir tus bienes en los ingredientes necesarios para cocinar diferentes pizzas!",game,Farm Frenzy: Pizza Party,iWin,Alawar,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,15 FEB 2010,false,ARS,0,ARS 67.99,"ARS$ 67,99"
38180,"¡Construye el misterioso corazón de la Antigua Persia en este atractivo juego de puzle! La capital original del Imperio Aqueménida estaba adornada con lujosos metales, gemas y esculturas de piedra que impresionaban a campesinos y visitantes nobles por igual.",game,Cradle of Persia,iWin,Awem Studio,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,20 FEB 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38170,¡Construye el corazón del Antiguo Imperio Romano y conviértete en su Emperador! ¡Esta ciudad legendaria fue una de las capitales más hermosas y poderosas que jamás han existido en el mundo antiguo! Revive las obras maestras de la arquitectura romana. El Coliseo servirá como escuela de entrenamiento para tus valerosos gladiadores.,game,Cradle of Rome,iWin,Awem Studio,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,20 FEB 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38150,"¡Administra cinco granjas por todo el mundo y averigua si eres capaz de criar pingüinos o crear joyas en Farm Frenzy 3! ¡Incluye 95 niveles escandalosamente divertidos, 30 excéntricos animales y más mejoras que espigas tiene un campo de maíz!",game,Farm Frenzy 3,iWin,Alawar,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,15 FEB 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38120,"¡Ponte los pantalones de peto y averigua si eres capaz de dirigir una granja! Entre la puesta a punto de los pastos donde se alimentan tus vacas y la recogida de los huevos para su venta en el mercado del pueblo, vivirás Farm Frenzy como si estuvieras allí - ¡solo que no tendrás que sufrir los desagradables olores!",game,Farm Frenzy,iWin,Alawar,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,15 FEB 2010,false,ARS,0,ARS 67.99,"ARS$ 67,99"
38160,"¿Podrás seguir el ritmo de Scarlett y los últimos avances en tecnología mientras siembras cultivos, alimentas animales, recoges la producción y fabricas los productos? ¡Por supuesto que sí! Simplemente no permitas que las estrafalarias animaciones te distraigan de tu tarea.",game,Farm Frenzy 3: American Pie,iWin,Alawar,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,15 FEB 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38110,"¡La energía está en tus manos! Ayuda a las poblaciones amigas a crecer y a brillar construyendo barrios y generando energía renovable que los haga funcionar. ¡Ojo con las sobrecargas de electricidad! Si construyes demasiado rápido, puedes sufrir apagones y tus inquilinos se disgustarán.",game,Build-A-Lot 4: Power Source,iWin,Hip Soft,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38190,"Romance of Rome te proporciona otra oportunidad para visitar el legendario Imperio Romano. Amor y traición, riesgo y aventura te aguardan en este increíble juego de objetos ocultos. ¡Únete a Marcus mientras viaja a Roma para buscar la mayor aventura de su vida!",game,Romance of Rome,iWin,Awem Studio,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,20 FEB 2010,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38210,"Roogoo es un innovador e inusual juego de puzzles en 3D, donde los jugadores tienen que guiar y apilar bloques de diferentes formas a través de distintas plataformas, no sólo para salvar el planeta Roo, sino también para salvar a toda la raza Roogoo.",game,Roogoo,SouthPeak Games,Spidermonk Entertainment,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,false,false,17 DIC 2009,false,ARS,0,ARS 320.00,"ARS$ 320,00"
38185,This unique collection includes elite units previously only available in the original boxed edition of the game or via pre-order with selected retailers. It also features two brand new units never released before.,dlc,Napoleon: Total War - Imperial Eagle Pack,"SEGA, Feral Interactive (Mac)","The Creative Assembly, Feral Interactive (Mac)",false,"Checo, Inglés, Francés, Alemán, Italiano, Polaco, Ruso, Español de España",No hay soporte para este tipo de idioma,"Checo, Inglés, Francés, Alemán, Italiano, Polaco, Ruso, Español de España",true,true,false,18 JUN 2012,false,ARS,0,ARS 834.99,"ARS$ 834,99"
38400,"Te acabas de topar con el clásico juego de rol postapocalíptico que revitalizó todo el género. El sistema SPECIAL de Fallout® te permite desarrollar diferentes tipos de personaje y tomar decisiones significativas, todo bajo tu completo control. Explora las ruinas devastadas de una civilización de la Edad de Oro.",game,Fallout: A Post Nuclear Role Playing Game,Bethesda Softworks,Interplay Inc.,false,"Inglés, Francés, Alemán, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Español de España",true,false,false,1 NOV 2015,false,ARS,0,ARS 1699.00,"ARS$ 1.699,00"
38230,"Tras su gran éxito internacional, Hotel Giant ha regresado y es más grande nunca. En Hotel Giant 2 deberás crear el hotel de tus sueños y dirigir prestigiosos lugares a lo largo de todo el mundo. Tu objetivo es atraer a tantos huéspedes como sea posible y asegurarte de que su estancia sea satisfactoria.",game,Hotel Giant 2,Toplitz Productions,"Enlight Software Limited, PerspectX",false,"Inglés, Francés, Español de España, Italiano, Alemán, Polaco, Ruso",No hay soporte para este tipo de idioma,"Inglés, Francés, Español de España, Italiano, Alemán, Polaco, Ruso",true,false,false,27 ENE 2010,false,ARS,0,ARS 104.99,"ARS$ 104,99"
38450,"EN UN BUEN DÍA, SÓLO MORIRÁN 2.5 MILLONES DE PERSONAS. Cuando las enormes ciudades mineras alienígenas absorben la energía y los minerales de todas las principales ciudades de la Tierra a la vez, el tiempo se convierte en algo vital, pues cada segundo mueren millones de civiles.",game,MDK,Interplay Inc.,Shiny Entertainment,false,"Inglés, Francés, Alemán, Italiano, Polaco, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Polaco, Español de España",true,false,false,17 SEP 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38600,"¡Para celebrar el lanzamiento en Mac, consigue gratis Faerie Solitaire hasta el 8 de noviembre a las 10AM (Hora del Pacífico)!",game,Faerie Solitaire,Subsoap,Subsoap,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,false,17 SEP 2010,false,ARS,0,ARS 179.99,"ARS$ 179,99"
38460,"3 Héroes Inverosímiles, 1 Objetivo Final Kurt Hectic ha regresado para salvar al universo. Esta vez se ha asociado con el genio Dr. Hawkins y el perro robot pistolero de 6 patas, Max. Juntos deberán ser más silenciosos, más devastadores y más listos que sus enemigos en su intento por recuperar la tierra de una malvada amenaza alienígena.",game,MDK 2,Interplay Inc.,BioWare Corporation,false,"Inglés, Francés, Alemán, Italiano, Español de España",No hay soporte para este tipo de idioma,"Inglés, Francés, Alemán, Italiano, Español de España",true,false,false,17 SEP 2009,false,ARS,0,ARS 129.99,"ARS$ 129,99"
38480,"Jim wasn't always a studly super-worm. He was once just a spineless, dirt-eater with no real mission in his life...",game,Earthworm Jim,Interplay Inc.,Shiny Entertainment,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,,false,,0,ARS 0.00,
38490,"Desde el 'Circo de las Cicatrices' de Evil, el Gato al planeta de la carne; uneté a Jim en un loco viaje a través de la galaxia. Sortear vacas, frustrantes abogados y al inconsciente de Psy-Crow será el pan de cada día de Jim. ¿Estás preparado para el desafío? ¿Puedes manejar el increíble nuevo armamento? ¡Excelente!",game,Earthworm Jim 2,Interplay Inc.,Shiny Entertainment,false,Inglés,No hay soporte para este tipo de idioma,Inglés,true,true,true,4 NOV 2009,false,ARS,0,ARS 224.99,"ARS$ 224,99"
